uid,namedLocation,domainID,siteID,plotID,plotType,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release
5ac72cec-9541-4874-bfa4-f86b90fe6237,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-29T17:17Z,NEON.DOC.014048vK,HARV_004-O-10.5-34-20181029,A00000032575,HARV_004-O-10.5-34-20181029-KCL,B00000031205,HARV_004-O-10.5-34,tFinal,20.15,2018-10-30T14:05Z,HARV-20181030-BRef1,10.27,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
871690e8-f692-4210-b8a0-53a0554bdde3,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-09T13:46Z,NEON.DOC.014048vK,HARV_004-M-10.5-34-20181009,A00000032384,HARV_004-M-10.5-34-20181009-KCL,B00000030891,HARV_004-M-10.5-34,tInitial,0,2018-10-10T15:06Z,HARV-20181010-BRef1,10.06,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
79d0a314-290a-4a9e-8ba7-3dd8c3e826cb,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-29T17:19Z,NEON.DOC.014048vK,HARV_004-M-10.5-34-20181029,A00000032572,HARV_004-M-10.5-34-20181029-KCL,B00000031219,HARV_004-M-10.5-34,tFinal,20.15,2018-10-30T14:03Z,HARV-20181030-BRef1,10.28,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
cb28bd20-0757-4a53-bd8b-e26f3bfd7bde,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-09T13:59Z,NEON.DOC.014048vK,HARV_004-O-27-32-20181009,A00000032369,HARV_004-O-27-32-20181009-KCL,B00000030874,HARV_004-O-27-32,tInitial,0,2018-10-10T15:00Z,HARV-20181010-BRef1,9.99,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
83fcdd8e-4298-4c21-a8ec-c8fc8d798418,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-29T17:24Z,NEON.DOC.014048vK,HARV_004-O-27-32-20181029,A00000032574,HARV_004-O-27-32-20181029-KCL,B00000031206,HARV_004-O-27-32,tFinal,20.14,2018-10-30T14:24Z,HARV-20181030-BRef1,10.16,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
b6f35f5f-8f22-46a8-91d5-8939073a1823,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-09T14:07Z,NEON.DOC.014048vK,HARV_004-M-27-32-20181009,A00000032367,HARV_004-M-27-32-20181009-KCL,B00000030886,HARV_004-M-27-32,tInitial,0,2018-10-10T15:02Z,HARV-20181010-BRef1,10.02,100,2018-10-10T18Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
8a77334f-7dab-440f-b785-5263c6f38921,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-10-29T17:24Z,NEON.DOC.014048vK,HARV_004-M-27-32-20181029,A00000032576,HARV_004-M-27-32-20181029-KCL,B00000031221,HARV_004-M-27-32,tFinal,20.14,2018-10-30T13:48Z,HARV-20181030-BRef1,10.15,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
55ab5815-193d-4c3e-9faf-8614f9a69d4d,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T14:57Z,NEON.DOC.014048vK,HARV_013-O-37-22.5-20181009,A00000032394,HARV_013-O-37-22.5-20181009-KCL,B00000030869,HARV_013-O-37-22.5,tInitial,0,2018-10-10T14:47Z,HARV-20181010-BRef1,10.48,100,2018-10-10T18Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
306f3312-fea3-4478-ba66-38647eb5418d,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:23Z,NEON.DOC.014048vK,HARV_013-O-37-22.5-20181029,A00000032560,HARV_013-O-37-22.5-20181029-KCL,B00000031211,HARV_013-O-37-22.5,tFinal,20.14,2018-10-30T13:13Z,HARV-20181030-BRef1,10.33,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
11ce7d0e-edf3-4033-8379-ede5ca20043e,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T15:05Z,NEON.DOC.014048vK,HARV_013-M-37-22.5-20181009,A00000032395,HARV_013-M-37-22.5-20181009-KCL,B00000030892,HARV_013-M-37-22.5,tInitial,0,2018-10-10T14:52Z,HARV-20181010-BRef1,10.4,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
7585752e-a57a-4ffc-bb59-b606da34ffa1,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:24Z,NEON.DOC.014048vK,HARV_013-M-37-22.5-20181029,A00000032562,HARV_013-M-37-22.5-20181029-KCL,B00000031208,HARV_013-M-37-22.5,tFinal,20.14,2018-10-30T12:43Z,HARV-20181030-BRef1,10.1,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
c9afd10f-7e53-49b7-8d20-4a667248b5cf,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T15:14Z,NEON.DOC.014048vK,HARV_013-O-36.5-18-20181009,A00000032393,HARV_013-O-36.5-18-20181009-KCL,B00000030873,HARV_013-O-36.5-18,tInitial,0,2018-10-10T14:40Z,HARV-20181010-BRef1,10.41,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
9f8ebdc0-6958-4350-b6e6-bceec5a84613,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:20Z,NEON.DOC.014048vK,HARV_013-O-36.5-18-20181029,A00000032564,HARV_013-O-36.5-18-20181029-KCL,D00000008393,HARV_013-O-36.5-18,tFinal,20.13,2018-10-30T14:37Z,HARV-20181030-BRef1,10.05,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
3919fc68-1ac7-4c5d-b956-98ab0d21da80,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T15:24Z,NEON.DOC.014048vK,HARV_013-M-36.5-18-20181009,A00000032396,HARV_013-M-36.5-18-20181009-KCL,B00000030885,HARV_013-M-36.5-18,tInitial,0,2018-10-10T14:54Z,HARV-20181010-BRef1,10.34,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
8b03ebdb-ee89-4501-b5d3-6952d1021cbb,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:21Z,NEON.DOC.014048vK,HARV_013-M-36.5-18-20181029,A00000032561,HARV_013-M-36.5-18-20181029-KCL,B00000031207,HARV_013-M-36.5-18,tFinal,20.12,2018-10-30T13:41Z,HARV-20181030-BRef1,10.26,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
11369ec5-c7e4-435f-ba93-21e08df04ae6,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T15:41Z,NEON.DOC.014048vK,HARV_013-O-7-37.5-20181009,A00000032392,HARV_013-O-7-37.5-20181009-KCL,B00000030875,HARV_013-O-7-37.5,tInitial,0,2018-10-10T14:49Z,HARV-20181010-BRef1,10.44,100,2018-10-10T18Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
bb45b1fb-d171-411f-a409-1baf2c474a77,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:16Z,NEON.DOC.014048vK,HARV_013-O-7-37.5-20181029,A00000032563,HARV_013-O-7-37.5-20181029-KCL,D00000008391,HARV_013-O-7-37.5,tFinal,20.11,2018-10-30T14:09Z,HARV-20181030-BRef1,10.25,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
26dcbfb1-a287-4913-82d2-1a4ff2e86045,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-09T15:52Z,NEON.DOC.014048vK,HARV_013-M-7-37.5-20181009,A00000032397,HARV_013-M-7-37.5-20181009-KCL,B00000030889,HARV_013-M-7-37.5,tInitial,0,2018-10-10T14:44Z,HARV-20181010-BRef1,10.21,100,2018-10-10T17Z,OK,"",hbartholomaus@battelleecology.org,opiscitelli@battelleecology.org,,20201218T085818Z,RELEASE-2021
4ac49f21-ccb8-4c94-ba15-fee045a9bd72,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-10-29T18:16Z,NEON.DOC.014048vK,HARV_013-M-7-37.5-20181029,A00000032565,HARV_013-M-7-37.5-20181029-KCL,B00000031209,HARV_013-M-7-37.5,tFinal,20.1,2018-10-30T13:57Z,HARV-20181030-BRef1,10.4,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
055f55fc-e86d-4c9e-862f-0686a5af09d0,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T13:08Z,NEON.DOC.014048vK,HARV_001-O-37.5-5.5-20181010,A00000032382,HARV_001-O-37.5-5.5-20181010-KCL,B00000030861,HARV_001-O-37.5-5.5,tInitial,0,2018-10-11T19:04Z,HARV-20181011-BRef1,10.35,100,2018-10-11T21Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
005a48da-0ddc-4c73-861e-72744148bc31,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T19:11Z,NEON.DOC.014048vK,HARV_001-O-37.5-5.5-20181029,A00000032710,HARV_001-O-37.5-5.5-20181029-KCL,B00000031238,HARV_001-O-37.5-5.5,tFinal,19.25,2018-10-30T11:26Z,HARV-20181030-BRef1,10.47,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
bf29a595-1a71-45a9-bbfa-342dfa2fbb00,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T13:13Z,NEON.DOC.014048vK,HARV_001-M-37.5-5.5-20181010,A00000032377,HARV_001-M-37.5-5.5-20181010-KCL,B00000030856,HARV_001-M-37.5-5.5,tInitial,0,2018-10-11T18:56Z,HARV-20181011-BRef1,10.17,90,2018-10-11T21Z,sample cup leaked during extraction,Some sample spilled in shaker table,opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
09e07814-434c-4157-9464-83e869683a2a,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T19:12Z,NEON.DOC.014048vK,HARV_001-M-37.5-5.5-20181029,A00000032709,HARV_001-M-37.5-5.5-20181029-KCL,B00000031237,HARV_001-M-37.5-5.5,tFinal,19.25,2018-10-30T13:52Z,HARV-20181030-BRef1,10.15,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
93142ffe-06b5-45d9-b281-77a679917995,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T13:31Z,NEON.DOC.014048vK,HARV_001-O-8-19-20181010,A00000032381,HARV_001-O-8-19-20181010-KCL,B00000030849,HARV_001-O-8-19,tInitial,0,2018-10-11T18:59Z,HARV-20181011-BRef1,10.36,100,2018-10-11T21Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
661fcf14-204d-4008-960c-05859e1e8b64,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T19:06Z,NEON.DOC.014048vK,HARV_001-O-8-19-20181029,A00000032725,HARV_001-O-8-19-20181029-KCL,B00000031239,HARV_001-O-8-19,tFinal,19.23,2018-10-30T11:39Z,HARV-20181030-BRef1,9.75,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
4bac2927-49a3-4087-bbc9-de38883bcdb2,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T13:37Z,NEON.DOC.014048vK,HARV_001-M-8-19-20181010,A00000032378,HARV_001-M-8-19-20181010-KCL,B00000030848,HARV_001-M-8-19,tInitial,0,2018-10-11T19:18Z,HARV-20181011-BRef1,10.36,100,2018-10-11T21Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
951afdf3-1320-4dbe-abfc-8cd8d8fb6ce3,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T19:07Z,NEON.DOC.014048vK,HARV_001-M-8-19-20181029,A00000032708,HARV_001-M-8-19-20181029-KCL,B00000031240,HARV_001-M-8-19,tFinal,19.23,2018-10-30T12:01Z,HARV-20181030-BRef1,10.15,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
df9a2ebd-8b76-49df-a621-b8a00711a556,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T13:56Z,NEON.DOC.014048vK,HARV_001-O-35-37-20181010,A00000032380,HARV_001-O-35-37-20181010-KCL,B00000030847,HARV_001-O-35-37,tInitial,0,2018-10-11T18:00Z,HARV-20181011-BRef1,10.03,100,2018-10-11T21Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
62418c63-fbfa-4c76-b772-b39b06d8d63f,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T18:59Z,NEON.DOC.014048vK,HARV_001-O-35-37-20181029,A00000032724,HARV_001-O-35-37-20181029-KCL,B00000031236,HARV_001-O-35-37,tFinal,19.21,2018-10-30T14:27Z,HARV-20181030-BRef1,10.4,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
9a7b2c93-d486-43d4-b467-97c2b3411788,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T14:02Z,NEON.DOC.014048vK,HARV_034-O-5-38.5-20181010,A00000032364,HARV_034-O-5-38.5-20181010-KCL,B00000030879,HARV_034-O-5-38.5,tInitial,0,2018-10-11T15:48Z,HARV-20181011-BRef1,10.05,100,2018-10-11T19Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
ffedef54-5128-4297-b4f6-5071eb86b30c,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T13:45Z,NEON.DOC.014048vK,HARV_034-O-5-38.5-20181030,A00000032581,HARV_034-O-5-38.5-20181030-KCL,B00000031218,HARV_034-O-5-38.5,tFinal,19.99,2018-10-31T13:27Z,HARV-20181031-BRef1,10.12,100,2018-10-31T18Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
60c09d4c-b40e-48c7-96a2-0f1572b6922f,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-10T14:03Z,NEON.DOC.014048vK,HARV_001-M-35-37-20181010,A00000032379,HARV_001-M-35-37-20181010-KCL,B00000030860,HARV_001-M-35-37,tInitial,0,2018-10-11T19:13Z,HARV-20181011-BRef1,9.86,100,2018-10-11T21Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
1ce84217-ba8a-4997-a65b-9253399042bc,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-10-29T19:00Z,NEON.DOC.014048vK,HARV_001-M-35-37-20181029,A00000032726,HARV_001-M-35-37-20181029-KCL,B00000031244,HARV_001-M-35-37,tFinal,19.21,2018-10-30T12:59Z,HARV-20181030-BRef1,10.23,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
58a5291a-a194-41e9-ad80-432d844007c2,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T14:12Z,NEON.DOC.014048vK,HARV_034-M-5-38.5-20181010,A00000032363,HARV_034-M-5-38.5-20181010-KCL,B00000030899,HARV_034-M-5-38.5,tInitial,0,2018-10-11T15:46Z,HARV-20181011-BRef1,9.98,100,2018-10-11T18Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
9f2f6796-1a4b-4982-8696-0e4e0df08dcb,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T13:45Z,NEON.DOC.014048vK,HARV_034-M-5-38.5-20181030,A00000032577,HARV_034-M-5-38.5-20181030-KCL,B00000031216,HARV_034-M-5-38.5,tFinal,19.98,2018-10-31T13:18Z,HARV-20181031-BRef1,10.23,100,2018-10-31T17Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
0553482f-184c-477b-81ac-3b49e8511961,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T14:30Z,NEON.DOC.014048vK,HARV_034-O-34.5-11-20181010,A00000032365,HARV_034-O-34.5-11-20181010-KCL,B00000030871,HARV_034-O-34.5-11,tInitial,0,2018-10-11T16:00Z,HARV-20181011-BRef1,9.94,100,2018-10-11T18Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
5db025df-441c-4681-aa0d-721c5c55aa00,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T14:06Z,NEON.DOC.014048vK,HARV_034-O-34.5-11-20181030,A00000032579,HARV_034-O-34.5-11-20181030-KCL,B00000031213,HARV_034-O-34.5-11,tFinal,19.98,2018-10-31T13:07Z,HARV-20181031-BRef1,9.92,100,2018-10-31T18Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
11a499f6-3618-4536-a53a-81e79a05c52e,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T14:40Z,NEON.DOC.014048vK,HARV_034-M-34.5-11-20181010,A00000032362,HARV_034-M-34.5-11-20181010-KCL,B00000030898,HARV_034-M-34.5-11,tInitial,0,2018-10-11T15:54Z,HARV-20181011-BRef1,9.96,100,2018-10-11T18Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
c9ac842d-4cc2-422c-8b00-4d61f737c668,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T14:06Z,NEON.DOC.014048vK,HARV_034-M-34.5-11-20181030,A00000032582,HARV_034-M-34.5-11-20181030-KCL,B00000031217,HARV_034-M-34.5-11,tFinal,19.98,2018-10-31T13:01Z,HARV-20181031-BRef1,10.03,100,2018-10-31T18Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
7143d482-8264-47b0-b9c0-292c532fb9d7,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T15:09Z,NEON.DOC.014048vK,HARV_034-O-1-7-20181010,A00000032366,HARV_034-O-1-7-20181010-KCL,B00000030865,HARV_034-O-1-7,tInitial,0,2018-10-11T15:57Z,HARV-20181011-BRef1,10.22,100,2018-10-11T19Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
bb6b9ac4-81d3-44b0-9c6b-c41a2ab4e581,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T13:54Z,NEON.DOC.014048vK,HARV_034-O-1-7-20181030,A00000032578,HARV_034-O-1-7-20181030-KCL,B00000031214,HARV_034-O-1-7,tFinal,19.95,2018-10-31T13:22Z,HARV-20181031-BRef1,9.82,100,2018-10-31T17Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
ae94cbf6-5147-4a20-b3b1-454eef2108e5,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-10T15:19Z,NEON.DOC.014048vK,HARV_034-M-1-7-20181010,A00000032361,HARV_034-M-1-7-20181010-KCL,B00000030901,HARV_034-M-1-7,tInitial,0,2018-10-11T15:51Z,HARV-20181011-BRef1,10.19,100,2018-10-11T19Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
d2636dee-5a6b-46ab-bf9d-1c1c1a8060fa,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-10-30T13:54Z,NEON.DOC.014048vK,HARV_034-M-1-7-20181030,A00000032580,HARV_034-M-1-7-20181030-KCL,B00000031215,HARV_034-M-1-7,tFinal,19.94,2018-10-31T13:09Z,HARV-20181031-BRef1,10.47,100,2018-10-31T17Z,OK,"",Mbara@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
b35cdf1e-200f-4163-ae48-e1f6baca33ea,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T15:53Z,NEON.DOC.014048vK,HARV_021-O-1-28-20181010,A00000032340,HARV_021-O-1-28-20181010-KCL,B00000030877,HARV_021-O-1-28,tInitial,0,2018-10-11T15:17Z,HARV-20181011-BRef1,9.81,100,2018-10-11T19Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
540bf76a-baf8-40fd-9b0f-185e78baa13c,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-29T16:05Z,NEON.DOC.014048vK,HARV_021-O-1-28-20181029,A00000032722,HARV_021-O-1-28-20181029-KCL,B00000031231,HARV_021-O-1-28,tFinal,19.01,2018-10-30T14:48Z,HARV-20181030-BRef1,10.35,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
95b63001-bca3-474c-830d-32bfb5bc218b,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T15:55Z,NEON.DOC.014048vK,HARV_021-M-1-28-20181010,A00000032341,HARV_021-M-1-28-20181010-KCL,B00000030905,HARV_021-M-1-28,tInitial,0,2018-10-11T15:21Z,HARV-20181011-BRef1,10.31,100,2018-10-11T20Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
c7d4fef8-ba70-411b-a457-08df68b7ccd0,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-29T16:06Z,NEON.DOC.014048vK,HARV_021-M-1-28-20181029,A00000032720,HARV_021-M-1-28-20181029-KCL,B00000031225,HARV_021-M-1-28,tFinal,19.01,2018-10-30T12:29Z,HARV-20181030-BRef1,10.29,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
a0db3fcd-c614-48e8-965f-f0568869b630,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T16:14Z,NEON.DOC.014048vK,HARV_021-O-3-14-20181010,A00000032339,HARV_021-O-3-14-20181010-KCL,B00000030878,HARV_021-O-3-14,tInitial,0,2018-10-11T15:16Z,HARV-20181011-BRef1,9.55,100,2018-10-11T18Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
dcde8cca-af3e-47aa-8483-34b056e3272c,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-29T16:13Z,NEON.DOC.014048vK,HARV_021-O-3-14-20181029,A00000032718,HARV_021-O-3-14-20181029-KCL,B00000031223,HARV_021-O-3-14,tFinal,19,2018-10-30T14:31Z,HARV-20181030-BRef1,10.12,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
2c9f82bd-2d94-4029-9ddf-dbb8a9ffb2d7,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T16:19Z,NEON.DOC.014048vK,HARV_021-M-3-14-20181010,A00000032342,HARV_021-M-3-14-20181010-KCL,B00000030904,HARV_021-M-3-14,tInitial,0,2018-10-11T15:21Z,HARV-20181011-BRef1,9.91,100,2018-10-11T19Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
a116caba-b697-472b-8b69-b6acb1f68249,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-29T16:14Z,NEON.DOC.014048vK,HARV_021-M-3-14-20181029,A00000032721,HARV_021-M-3-14-20181029-KCL,B00000031232,HARV_021-M-3-14,tFinal,19,2018-10-30T12:33Z,HARV-20181030-BRef1,10.04,100,2018-10-30T16Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
8d29f5a7-1d5b-4fe6-af4d-9d5369d64a77,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T16:37Z,NEON.DOC.014048vK,HARV_021-M-28-1-20181010,A00000032343,HARV_021-M-28-1-20181010-KCL,B00000030854,HARV_021-M-28-1,tInitial,0,2018-10-11T15:20Z,HARV-20181011-BRef1,10.38,100,2018-10-11T20Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
55fa2f69-b02f-4afc-b73c-47fc5b8d289d,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-29T16:20Z,NEON.DOC.014048vK,HARV_021-M-28-1-20181029,A00000032717,HARV_021-M-28-1-20181029-KCL,B00000031229,HARV_021-M-28-1,tFinal,18.99,2018-10-30T14:01Z,HARV-20181030-BRef1,10.24,100,2018-10-30T17Z,OK,"",rwilliams@battelleecology.org,cgoranson@battelleecology.org,,20201218T085818Z,RELEASE-2021
35d22285-e7ad-4906-b623-05d1847ad90a,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-10-10T16:43Z,NEON.DOC.014048vK,HARV_021-O-28-1-20181010,A00000032338,HARV_021-O-28-1-20181010-KCL,B00000030867,HARV_021-O-28-1,tInitial,0,2018-10-11T15:19Z,HARV-20181011-BRef1,10.11,100,2018-10-11T18Z,OK,"",opiscitelli@battelleecology.org,hbartholomaus@battelleecology.org,,20201218T085818Z,RELEASE-2021
